ob_id,direction,structure_tag,origin_time,detection_time,pivot_time,pivot_index,origin_index,detection_index,top,bottom,break_level,swing_length,ob_filter,origin_open,origin_high,origin_low,origin_close,parsed_high,parsed_low,width_pips,ob_origin_news_window,ob_detection_news_window,ob_origin_news_event,ob_detection_news_event,ob_origin_news_currency,ob_detection_news_currency,ob_origin_news_impact,ob_detection_news_impact,ob_origin_news_event_time,ob_detection_news_event_time,ob_origin_news_window_start,ob_origin_news_window_end,ob_detection_news_window_start,ob_detection_news_window_end,ob_origin_minutes_from_news,ob_detection_minutes_from_news,ob_final_status,ob_final_status_label,chart_right_time,chart_right_time_source,linked_trade_id,fill_time,exit_time,cancel_time,invalidation_time,protection_trigger_time,news_blackout_trigger_time,reverse_touch_time,session_cancel_time,lifecycle_reason
1174,bearish,CHoCH,2021-04-26 18:45:00+00:00,2021-04-27 08:00:00+00:00,2021-04-26 13:45:00+00:00,157248,157268,157321,1.20936,1.2089,1.20608,50,Atr,1.20892,1.20936,1.2089,1.20917,1.20936,1.2089,4.599999999999049,False,False,FOMC Statement,FOMC Statement,USD,USD,high,high,2021-04-28T18:00:00,2021-04-28T18:00:00,2021-04-28T17:57:00,2021-04-28T18:03:00,2021-04-28T17:57:00,2021-04-28T18:03:00,-2835.0,-2040.0,win,WIN,2021-04-28 06:39:00+00:00,exit_time,S_1174,2021-04-27 11:49:00+00:00,2021-04-28 06:39:00+00:00,,,,,,,WIN
1175,bullish,CHoCH,2021-04-28 07:00:00+00:00,2021-04-28 14:15:00+00:00,2021-04-27 21:30:00+00:00,157375,157413,157442,1.20646,1.2056,1.20927,50,Atr,1.20592,1.20646,1.2056,1.20633,1.20646,1.2056,8.60000000000083,False,False,FOMC Statement,FOMC Statement,USD,USD,high,high,2021-04-28T18:00:00,2021-04-28T18:00:00,2021-04-28T17:57:00,2021-04-28T18:03:00,2021-04-28T17:57:00,2021-04-28T18:03:00,-660.0,-225.0,unknown,UNKNOWN,2021-04-28 14:15:00+00:00,detection_time,L_1175,,,,,,,,,state_target_block
1176,bearish,CHoCH,2021-04-29 19:45:00+00:00,2021-04-30 07:45:00+00:00,2021-04-29 13:45:00+00:00,157536,157560,157608,1.21293,1.21256,1.21021,50,Atr,1.21266,1.21293,1.21256,1.21287,1.21293,1.21256,3.6999999999998145,False,False,Advance GDP q/q,Advance GDP q/q,USD,USD,high,high,2021-04-29T12:30:00,2021-04-29T12:30:00,2021-04-29T12:27:00,2021-04-29T12:33:00,2021-04-29T12:27:00,2021-04-29T12:33:00,435.0,1155.0,news_touch_cancel,NEWS TOUCH CANCEL,2021-05-07 12:32:00+00:00,news_touch_cancel_time,S_1176,,,2021-05-07 12:32:00+00:00,,,2021-05-07 12:32:00,,,news_touch_cancel
1177,bearish,BOS,2021-05-03 15:00:00+00:00,2021-05-04 08:45:00+00:00,2021-05-03 06:00:00+00:00,157697,157733,157804,1.2076,1.20668,1.2013,50,Atr,1.20733,1.2076,1.20668,1.20668,1.2076,1.20668,9.200000000000319,False,False,Fed Chairman Powell Speaks,Fed Chairman Powell Speaks,USD,USD,high,high,2021-05-03T18:20:00,2021-05-03T18:20:00,2021-05-03T18:17:00,2021-05-03T18:23:00,2021-05-03T18:17:00,2021-05-03T18:23:00,-200.0,865.0,win,WIN,2021-05-06 16:01:00+00:00,exit_time,S_1177,2021-05-06 13:46:00+00:00,2021-05-06 16:01:00+00:00,,,,,,,WIN
1178,bearish,BOS,2021-05-05 03:15:00+00:00,2021-05-05 06:45:00+00:00,2021-05-04 15:15:00+00:00,157830,157878,157892,1.20265,1.20215,1.20035,50,Atr,1.20222,1.20265,1.20215,1.20253,1.20265,1.20215,4.999999999999449,False,False,Fed Chairman Powell Speaks,Fed Chairman Powell Speaks,USD,USD,high,high,2021-05-03T18:20:00,2021-05-03T18:20:00,2021-05-03T18:17:00,2021-05-03T18:23:00,2021-05-03T18:17:00,2021-05-03T18:23:00,1975.0,2185.0,loss,LOSS,2021-05-06 07:09:00+00:00,exit_time,S_1178,2021-05-06 07:04:00+00:00,2021-05-06 07:09:00+00:00,,,,,,,LOSS
1179,bullish,CHoCH,2021-05-05 17:00:00+00:00,2021-05-06 07:00:00+00:00,2021-05-05 10:45:00+00:00,157908,157933,157989,1.19946,1.19911,1.20197,50,Atr,1.19938,1.19946,1.19911,1.19929,1.19946,1.19911,3.5000000000007248,False,False,Average Hourly Earnings m/m,Average Hourly Earnings m/m,USD,USD,high,high,2021-05-07T12:30:00,2021-05-07T12:30:00,2021-05-07T12:27:00,2021-05-07T12:33:00,2021-05-07T12:27:00,2021-05-07T12:33:00,-2610.0,-1770.0,unknown,UNKNOWN,2021-05-06 07:00:00+00:00,detection_time,L_1179,,,,,,,,,state_target_block
1180,bullish,BOS,2021-05-06 16:00:00+00:00,2021-05-07 07:00:00+00:00,2021-05-06 13:45:00+00:00,158016,158025,158085,1.20531,1.20441,1.20716,50,Atr,1.2049,1.20531,1.20441,1.20499,1.20531,1.20441,9.00000000000123,False,False,Average Hourly Earnings m/m,Average Hourly Earnings m/m,USD,USD,high,high,2021-05-07T12:30:00,2021-05-07T12:30:00,2021-05-07T12:27:00,2021-05-07T12:33:00,2021-05-07T12:27:00,2021-05-07T12:33:00,-1230.0,-330.0,win,WIN,2021-05-13 09:00:00+00:00,exit_time,L_1180,2021-05-13 08:50:00+00:00,2021-05-13 09:00:00+00:00,,,,,,,WIN
1181,bearish,CHoCH,2021-05-10 08:45:00+00:00,2021-05-10 20:15:00+00:00,2021-05-10 07:30:00+00:00,158183,158188,158234,1.21752,1.2168,1.21366,50,Atr,1.21692,1.21752,1.2168,1.21709,1.21752,1.2168,7.199999999998319,False,False,CPI m/m,CPI m/m,USD,USD,high,high,2021-05-12T12:30:00,2021-05-12T12:30:00,2021-05-12T12:27:00,2021-05-12T12:33:00,2021-05-12T12:27:00,2021-05-12T12:33:00,-3105.0,-2415.0,loss,LOSS,2021-05-11 13:03:00+00:00,exit_time,S_1181,2021-05-11 09:01:00+00:00,2021-05-11 13:03:00+00:00,,,,,,,LOSS
1182,bearish,BOS,2021-05-11 14:15:00+00:00,2021-05-12 03:45:00+00:00,2021-05-11 07:15:00+00:00,158278,158306,158360,1.21731,1.21649,1.2123,50,Atr,1.21691,1.21731,1.21649,1.21707,1.21731,1.21649,8.199999999998209,False,False,CPI m/m,CPI m/m,USD,USD,high,high,2021-05-12T12:30:00,2021-05-12T12:30:00,2021-05-12T12:27:00,2021-05-12T12:33:00,2021-05-12T12:27:00,2021-05-12T12:33:00,-1335.0,-525.0,win,WIN,2021-05-17 11:45:00+00:00,exit_time,S_1182,2021-05-17 10:14:00+00:00,2021-05-17 11:45:00+00:00,,,,,,,WIN
1183,bearish,BOS,2021-05-13 07:15:00+00:00,2021-05-13 08:45:00+00:00,2021-05-12 17:00:00+00:00,158413,158470,158476,1.2106,1.20975,1.20655,50,Atr,1.21021,1.2106,1.20975,1.2102,1.2106,1.20975,8.499999999997954,False,False,CPI m/m,CPI m/m,USD,USD,high,high,2021-05-12T12:30:00,2021-05-12T12:30:00,2021-05-12T12:27:00,2021-05-12T12:33:00,2021-05-12T12:27:00,2021-05-12T12:33:00,1125.0,1215.0,win,WIN,2021-05-13 14:50:00+00:00,exit_time,S_1183,2021-05-13 13:58:00+00:00,2021-05-13 14:50:00+00:00,,,,,,,WIN
1184,bullish,CHoCH,2021-05-13 17:45:00+00:00,2021-05-14 06:15:00+00:00,2021-05-13 14:00:00+00:00,158497,158512,158562,1.20681,1.20621,1.20999,50,Atr,1.20647,1.20681,1.20621,1.2063,1.20681,1.20621,5.999999999999339,False,False,Retail Sales m/m,Retail Sales m/m,USD,USD,high,high,2021-05-14T12:30:00,2021-05-14T12:30:00,2021-05-14T12:27:00,2021-05-14T12:33:00,2021-05-14T12:27:00,2021-05-14T12:33:00,-1125.0,-375.0,news_touch_cancel,NEWS TOUCH CANCEL,2021-06-16 18:00:00+00:00,news_touch_cancel_time,L_1184,,,2021-06-16 18:00:00+00:00,,,2021-06-16 18:00:00,,,news_touch_cancel
1185,bullish,BOS,2021-05-17 12:15:00+00:00,2021-05-18 06:00:00+00:00,2021-05-17 11:15:00+00:00,158678,158682,158753,1.21437,1.21345,1.21687,50,Atr,1.21432,1.21437,1.21345,1.21374,1.21437,1.21345,9.200000000000319,False,False,Core Retail Sales m/m,German Flash Manufacturing PMI,USD,EUR,high,high,2021-05-14T12:32:00,2021-05-21T07:30:00,2021-05-14T12:29:00,2021-05-14T12:35:00,2021-05-21T07:27:00,2021-05-21T07:33:00,4303.0,-4410.0,win,WIN,2021-05-28 12:31:00+00:00,exit_time,L_1185,2021-05-28 12:07:00+00:00,2021-05-28 12:31:00+00:00,,,,,,,WIN
1186,bullish,BOS,2021-05-18 15:30:00+00:00,2021-05-19 04:15:00+00:00,2021-05-18 12:30:00+00:00,158779,158791,158842,1.22075,1.21974,1.22339,50,Atr,1.22068,1.22075,1.21974,1.22063,1.22075,1.21974,10.099999999999554,False,False,German Flash Manufacturing PMI,German Flash Manufacturing PMI,EUR,EUR,high,high,2021-05-21T07:30:00,2021-05-21T07:30:00,2021-05-21T07:27:00,2021-05-21T07:33:00,2021-05-21T07:27:00,2021-05-21T07:33:00,-3840.0,-3075.0,win,WIN,2021-05-19 09:01:00+00:00,exit_time,L_1186,2021-05-19 08:43:00+00:00,2021-05-19 09:01:00+00:00,,,,,,,WIN
1187,bearish,CHoCH,2021-05-19 07:00:00+00:00,2021-05-19 18:00:00+00:00,2021-05-18 15:30:00+00:00,158791,158853,158897,1.22451,1.22347,1.21974,50,Atr,1.22382,1.22451,1.22347,1.22392,1.22451,1.22347,10.399999999999299,False,False,German Flash Manufacturing PMI,German Flash Manufacturing PMI,EUR,EUR,high,high,2021-05-21T07:30:00,2021-05-21T07:30:00,2021-05-21T07:27:00,2021-05-21T07:33:00,2021-05-21T07:27:00,2021-05-21T07:33:00,-2910.0,-2250.0,unknown,UNKNOWN,2021-05-19 18:00:00+00:00,detection_time,S_1187,,,,,,,,,state_target_block
1188,bullish,CHoCH,2021-05-21 17:00:00+00:00,2021-05-25 06:30:00+00:00,2021-05-21 06:00:00+00:00,159041,159085,159235,1.21707,1.21625,1.22396,50,Atr,1.2164,1.21707,1.21625,1.21691,1.21707,1.21625,8.20000000000043,False,False,German Flash Manufacturing PMI,Prelim GDP q/q,EUR,USD,high,high,2021-05-21T07:30:00,2021-05-27T12:30:00,2021-05-21T07:27:00,2021-05-21T07:33:00,2021-05-27T12:27:00,2021-05-27T12:33:00,570.0,-3240.0,loss,LOSS,2021-05-28 11:47:00+00:00,exit_time,L_1188,2021-05-28 11:32:00+00:00,2021-05-28 11:47:00+00:00,,,,,,,LOSS
1189,bearish,CHoCH,2021-05-26 05:15:00+00:00,2021-05-26 12:15:00+00:00,2021-05-25 16:00:00+00:00,159273,159326,159354,1.22629,1.22606,1.22263,50,Atr,1.22616,1.22629,1.22606,1.22621,1.22629,1.22606,2.300000000001745,False,False,Prelim GDP q/q,Prelim GDP q/q,USD,USD,high,high,2021-05-27T12:30:00,2021-05-27T12:30:00,2021-05-27T12:27:00,2021-05-27T12:33:00,2021-05-27T12:27:00,2021-05-27T12:33:00,-1875.0,-1455.0,pending,PENDING,2026-06-19 09:53:00+00:00,last_candle,S_1189,,,,,,,,,never_filled
1190,bearish,BOS,2021-05-27 14:15:00+00:00,2021-05-28 05:30:00+00:00,2021-05-27 13:30:00+00:00,159455,159458,159519,1.22116,1.22007,1.21797,50,Atr,1.22008,1.22116,1.22007,1.22031,1.22116,1.22007,10.900000000000354,False,False,Prelim GDP q/q,Prelim GDP q/q,USD,USD,high,high,2021-05-27T12:30:00,2021-05-27T12:30:00,2021-05-27T12:27:00,2021-05-27T12:33:00,2021-05-27T12:27:00,2021-05-27T12:33:00,105.0,1020.0,unknown,UNKNOWN,2021-05-28 05:30:00+00:00,detection_time,S_1190,,,,,,,,,state_target_block
1191,bullish,CHoCH,2021-05-31 06:45:00+00:00,2021-05-31 14:30:00+00:00,2021-05-28 17:30:00+00:00,159567,159620,159651,1.21906,1.21832,1.22048,50,Atr,1.21834,1.21906,1.21832,1.21896,1.21906,1.21832,7.399999999999629,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2021-06-01T14:00:00,2021-06-01T14:00:00,2021-06-01T13:57:00,2021-06-01T14:03:00,2021-06-01T13:57:00,2021-06-01T14:03:00,-1875.0,-1410.0,unknown,UNKNOWN,2021-05-31 14:30:00+00:00,detection_time,L_1191,,,,,,,,,state_target_block
1192,bearish,CHoCH,2021-06-01 14:30:00+00:00,2021-06-02 08:45:00+00:00,2021-05-31 06:45:00+00:00,159620,159747,159820,1.22542,1.22485,1.21832,50,Atr,1.22496,1.22542,1.22485,1.22498,1.22542,1.22485,5.699999999999594,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2021-06-01T14:00:00,2021-06-01T14:00:00,2021-06-01T13:57:00,2021-06-01T14:03:00,2021-06-01T13:57:00,2021-06-01T14:03:00,30.0,1125.0,pending,PENDING,2026-06-19 09:53:00+00:00,last_candle,S_1192,,,,,,,,,never_filled
1193,bearish,BOS,2021-06-02 15:15:00+00:00,2021-06-03 12:45:00+00:00,2021-06-02 11:30:00+00:00,159831,159846,159932,1.22183,1.22123,1.2164,50,Atr,1.22141,1.22183,1.22123,1.22133,1.22183,1.22123,5.999999999999339,False,False,ISM Services PMI,ISM Services PMI,USD,USD,high,high,2021-06-03T14:00:00,2021-06-03T14:00:00,2021-06-03T13:57:00,2021-06-03T14:03:00,2021-06-03T13:57:00,2021-06-03T14:03:00,-1365.0,-75.0,win,WIN,2021-06-09 14:31:00+00:00,exit_time,S_1193,2021-06-09 13:23:00+00:00,2021-06-09 14:31:00+00:00,,,,,,,WIN
1194,bullish,CHoCH,2021-06-07 07:00:00+00:00,2021-06-07 14:30:00+00:00,2021-06-04 14:00:00+00:00,160033,160101,160131,1.21531,1.21448,1.21856,50,Atr,1.21523,1.21531,1.21448,1.2148,1.21531,1.21448,8.299999999998864,False,False,Average Hourly Earnings m/m,Monetary Policy Statement,USD,EUR,high,high,2021-06-04T12:30:00,2021-06-10T11:45:00,2021-06-04T12:27:00,2021-06-04T12:33:00,2021-06-10T11:42:00,2021-06-10T11:48:00,3990.0,-4155.0,news_touch_cancel,NEWS TOUCH CANCEL,2021-06-10 12:30:00+00:00,news_touch_cancel_time,L_1194,,,2021-06-10 12:30:00+00:00,,,2021-06-10 12:30:00,,,news_touch_cancel
1195,bullish,BOS,2021-06-08 19:45:00+00:00,2021-06-09 10:15:00+00:00,2021-06-08 14:45:00+00:00,160228,160248,160306,1.21747,1.21711,1.2193,50,Atr,1.21744,1.21747,1.21711,1.21735,1.21747,1.21711,3.60000000000138,False,False,Monetary Policy Statement,Monetary Policy Statement,EUR,EUR,high,high,2021-06-10T11:45:00,2021-06-10T11:45:00,2021-06-10T11:42:00,2021-06-10T11:48:00,2021-06-10T11:42:00,2021-06-10T11:48:00,-2400.0,-1530.0,win,WIN,2021-06-09 16:41:00+00:00,exit_time,L_1195,2021-06-09 16:37:00+00:00,2021-06-09 16:41:00+00:00,,,,,,,WIN
1196,bearish,CHoCH,2021-06-09 13:30:00+00:00,2021-06-10 01:45:00+00:00,2021-06-08 23:00:00+00:00,160261,160319,160368,1.22179,1.22101,1.21711,50,Atr,1.22122,1.22179,1.22101,1.22103,1.22179,1.22101,7.800000000000029,False,False,Monetary Policy Statement,Monetary Policy Statement,EUR,EUR,high,high,2021-06-10T11:45:00,2021-06-10T11:45:00,2021-06-10T11:42:00,2021-06-10T11:48:00,2021-06-10T11:42:00,2021-06-10T11:48:00,-1335.0,-600.0,pending,PENDING,2026-06-19 09:53:00+00:00,last_candle,S_1196,,,,,,,,,never_filled
1197,bearish,BOS,2021-06-11 06:15:00+00:00,2021-06-11 11:15:00+00:00,2021-06-10 13:15:00+00:00,160414,160482,160502,1.21929,1.21881,1.21433,50,Atr,1.21899,1.21929,1.21881,1.21881,1.21929,1.21881,4.8000000000003595,False,False,ECB Press Conference,ECB Press Conference,EUR,EUR,high,high,2021-06-10T12:30:00,2021-06-10T12:30:00,2021-06-10T12:27:00,2021-06-10T12:33:00,2021-06-10T12:27:00,2021-06-10T12:33:00,1065.0,1365.0,pending,PENDING,2026-06-19 09:53:00+00:00,last_candle,S_1197,,,,,,,,,never_filled
1198,bullish,CHoCH,2021-06-15 00:00:00+00:00,2021-06-15 06:15:00+00:00,2021-06-14 14:30:00+00:00,160611,160649,160674,1.21223,1.21137,1.21305,50,Atr,1.21218,1.21223,1.21137,1.21176,1.21223,1.21137,8.599999999998609,False,False,Core Retail Sales m/m,Core Retail Sales m/m,USD,USD,high,high,2021-06-15T12:30:00,2021-06-15T12:30:00,2021-06-15T12:27:00,2021-06-15T12:33:00,2021-06-15T12:27:00,2021-06-15T12:33:00,-750.0,-375.0,unknown,UNKNOWN,2021-06-15 06:15:00+00:00,detection_time,L_1198,,,,,,,,,state_target_block
1199,bullish,BOS,2021-06-16 02:30:00+00:00,2021-06-16 06:30:00+00:00,2021-06-15 15:15:00+00:00,160710,160755,160771,1.21191,1.21165,1.2131,50,Atr,1.21185,1.21191,1.21165,1.21184,1.21191,1.21165,2.60000000000149,False,False,Treasury Sec Yellen Speaks,Treasury Sec Yellen Speaks,USD,USD,high,high,2021-06-16T14:00:00,2021-06-16T14:00:00,2021-06-16T13:57:00,2021-06-16T14:03:00,2021-06-16T13:57:00,2021-06-16T14:03:00,-690.0,-450.0,unknown,UNKNOWN,2021-06-16 06:30:00+00:00,detection_time,L_1199,,,,,,,,,state_target_block
1200,bearish,CHoCH,2021-06-16 06:30:00+00:00,2021-06-16 18:00:00+00:00,2021-06-15 12:45:00+00:00,160700,160771,160817,1.21347,1.21261,1.21013,50,Atr,1.21262,1.21347,1.21261,1.2133,1.21347,1.21261,8.60000000000083,False,True,Treasury Sec Yellen Speaks,FOMC Economic Projections,USD,USD,high,high,2021-06-16T14:00:00,2021-06-16T18:00:00,2021-06-16T13:57:00,2021-06-16T14:03:00,2021-06-16T17:57:00,2021-06-16T18:03:00,-450.0,0.0,pending,PENDING,2026-06-19 09:53:00+00:00,last_candle,S_1200,,,,,,,,,never_filled
1201,bearish,BOS,2021-06-18 03:30:00+00:00,2021-06-18 06:45:00+00:00,2021-06-17 16:15:00+00:00,160906,160951,160964,1.19249,1.19221,1.18916,50,Atr,1.19247,1.19249,1.19221,1.19223,1.19249,1.19221,2.80000000000058,False,False,FOMC Press Conference,FOMC Press Conference,USD,USD,high,high,2021-06-16T18:30:00,2021-06-16T18:30:00,2021-06-16T18:27:00,2021-06-16T18:33:00,2021-06-16T18:27:00,2021-06-16T18:33:00,1980.0,2175.0,unknown,UNKNOWN,2021-06-18 06:45:00+00:00,detection_time,S_1201,,,,,,,,,state_target_block
1202,bullish,CHoCH,2021-06-21 03:45:00+00:00,2021-06-21 08:00:00+00:00,2021-06-18 16:00:00+00:00,161001,161048,161065,1.18575,1.18476,1.18822,50,Atr,1.18515,1.18575,1.18476,1.1856,1.18575,1.18476,9.900000000000464,False,False,ECB President Lagarde Speaks,ECB President Lagarde Speaks,EUR,EUR,high,high,2021-06-21T14:15:00,2021-06-21T14:15:00,2021-06-21T14:12:00,2021-06-21T14:18:00,2021-06-21T14:12:00,2021-06-21T14:18:00,-630.0,-375.0,unknown,UNKNOWN,2021-06-21 08:00:00+00:00,detection_time,L_1202,,,,,,,,,state_target_block
1203,bullish,BOS,2021-06-22 09:45:00+00:00,2021-06-22 16:15:00+00:00,2021-06-21 16:30:00+00:00,161099,161168,161194,1.18882,1.18808,1.19213,50,Atr,1.1884,1.18882,1.18808,1.18836,1.18882,1.18808,7.399999999999629,False,False,Fed Chairman Powell Testifies,Fed Chairman Powell Testifies,USD,USD,high,high,2021-06-22T18:00:00,2021-06-22T18:00:00,2021-06-22T17:57:00,2021-06-22T18:03:00,2021-06-22T17:57:00,2021-06-22T18:03:00,-495.0,-105.0,unknown,UNKNOWN,2021-06-22 16:15:00+00:00,detection_time,L_1203,,,,,,,,,state_target_block
1204,bullish,BOS,2021-06-23 05:30:00+00:00,2021-06-23 12:45:00+00:00,2021-06-22 19:00:00+00:00,161205,161247,161276,1.19197,1.19159,1.19526,50,Atr,1.19168,1.19197,1.19159,1.19192,1.19197,1.19159,3.8000000000004697,False,False,German Flash Manufacturing PMI,Flash Manufacturing PMI,EUR,USD,high,high,2021-06-23T07:30:00,2021-06-23T13:45:00,2021-06-23T07:27:00,2021-06-23T07:33:00,2021-06-23T13:42:00,2021-06-23T13:48:00,-120.0,-60.0,unknown,UNKNOWN,2021-06-23 12:45:00+00:00,detection_time,L_1204,,,,,,,,,state_target_block
1205,bullish,BOS,2021-06-24 14:45:00+00:00,2021-06-25 12:45:00+00:00,2021-06-24 12:45:00+00:00,161372,161380,161468,1.19286,1.19198,1.19562,50,Atr,1.19286,1.19286,1.19198,1.1926,1.19286,1.19198,8.799999999999919,False,False,Flash Manufacturing PMI,Flash Manufacturing PMI,USD,USD,high,high,2021-06-23T13:45:00,2021-06-23T13:45:00,2021-06-23T13:42:00,2021-06-23T13:48:00,2021-06-23T13:42:00,2021-06-23T13:48:00,1500.0,2820.0,unknown,UNKNOWN,2021-06-25 12:45:00+00:00,detection_time,L_1205,,,,,,,,,state_target_block
1206,bearish,CHoCH,2021-06-25 13:30:00+00:00,2021-06-28 11:30:00+00:00,2021-06-24 14:45:00+00:00,161380,161471,161559,1.19679,1.19608,1.19198,50,Atr,1.19653,1.19679,1.19608,1.19641,1.19679,1.19608,7.099999999999884,False,False,Flash Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2021-06-23T13:45:00,2021-07-01T14:00:00,2021-06-23T13:42:00,2021-06-23T13:48:00,2021-07-01T13:57:00,2021-07-01T14:03:00,2865.0,-4470.0,loss,LOSS,2026-01-27 15:17:00+00:00,exit_time,S_1206,2026-01-27 15:06:00+00:00,2026-01-27 15:17:00+00:00,,,,,,,LOSS
1207,bearish,BOS,2021-06-28 16:00:00+00:00,2021-06-29 08:45:00+00:00,2021-06-28 12:00:00+00:00,161561,161577,161644,1.19381,1.19309,1.19022,50,Atr,1.19367,1.19381,1.19309,1.19328,1.19381,1.19309,7.200000000000539,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2021-07-01T14:00:00,2021-07-01T14:00:00,2021-07-01T13:57:00,2021-07-01T14:03:00,2021-07-01T13:57:00,2021-07-01T14:03:00,-4200.0,-3195.0,win,WIN,2026-01-27 12:27:00+00:00,exit_time,S_1207,2026-01-27 12:26:00+00:00,2026-01-27 12:27:00+00:00,,,,,,,WIN
1208,bearish,BOS,2021-06-30 02:15:00+00:00,2021-06-30 08:00:00+00:00,2021-06-29 17:00:00+00:00,161677,161714,161737,1.1909,1.1906,1.1893,50,Atr,1.19062,1.1909,1.1906,1.19065,1.1909,1.1906,2.9999999999996696,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2021-07-01T14:00:00,2021-07-01T14:00:00,2021-07-01T13:57:00,2021-07-01T14:03:00,2021-07-01T13:57:00,2021-07-01T14:03:00,-2145.0,-1800.0,unknown,UNKNOWN,2021-06-30 08:00:00+00:00,detection_time,S_1208,,,,,,,,,state_target_block
1209,bearish,BOS,2021-06-30 19:30:00+00:00,2021-07-01 05:15:00+00:00,2021-06-30 15:30:00+00:00,161767,161783,161822,1.18613,1.18532,1.1845,50,Atr,1.18532,1.18613,1.18532,1.18601,1.18613,1.18532,8.099999999999774,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2021-07-01T14:00:00,2021-07-01T14:00:00,2021-07-01T13:57:00,2021-07-01T14:03:00,2021-07-01T13:57:00,2021-07-01T14:03:00,-1110.0,-525.0,win,WIN,2021-07-01 07:49:00+00:00,exit_time,S_1209,2021-07-01 06:57:00+00:00,2021-07-01 07:49:00+00:00,,,,,,,WIN
1210,bullish,CHoCH,2021-07-01 06:15:00+00:00,2021-07-01 10:45:00+00:00,2021-06-30 19:30:00+00:00,161783,161826,161844,1.18429,1.18373,1.18613,50,Atr,1.18419,1.18429,1.18373,1.18376,1.18429,1.18373,5.60000000000116,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2021-07-01T14:00:00,2021-07-01T14:00:00,2021-07-01T13:57:00,2021-07-01T14:03:00,2021-07-01T13:57:00,2021-07-01T14:03:00,-465.0,-195.0,win,WIN,2021-07-01 20:49:00+00:00,exit_time,L_1210,2021-07-01 18:57:00+00:00,2021-07-01 20:49:00+00:00,,,,,,,WIN
1211,bearish,CHoCH,2021-07-01 12:15:00+00:00,2021-07-02 07:00:00+00:00,2021-07-01 06:30:00+00:00,161827,161850,161925,1.18842,1.18757,1.18373,50,Atr,1.18834,1.18842,1.18757,1.18767,1.18842,1.18757,8.500000000000174,False,False,ISM Manufacturing PMI,Non-Farm Employment Change,USD,USD,high,high,2021-07-01T14:00:00,2021-07-02T12:30:00,2021-07-01T13:57:00,2021-07-01T14:03:00,2021-07-02T12:27:00,2021-07-02T12:33:00,-105.0,-330.0,win,WIN,2021-07-05 12:17:00+00:00,exit_time,S_1211,2021-07-05 09:26:00+00:00,2021-07-05 12:17:00+00:00,,,,,,,WIN
1212,bullish,CHoCH,2021-07-05 04:00:00+00:00,2021-07-05 09:15:00+00:00,2021-07-02 18:00:00+00:00,161969,162009,162030,1.1853,1.18513,1.18741,50,Atr,1.1853,1.1853,1.18513,1.18518,1.1853,1.18513,1.7000000000000348,False,False,ISM Services PMI,ISM Services PMI,USD,USD,high,high,2021-07-06T14:00:00,2021-07-06T14:00:00,2021-07-06T13:57:00,2021-07-06T14:03:00,2021-07-06T13:57:00,2021-07-06T14:03:00,-2040.0,-1725.0,unknown,UNKNOWN,2021-07-05 09:15:00+00:00,detection_time,L_1212,,,,,,,,,state_target_block
1213,bullish,BOS,2021-07-05 14:00:00+00:00,2021-07-06 05:45:00+00:00,2021-07-05 11:00:00+00:00,162037,162049,162112,1.18654,1.18554,1.18804,50,Atr,1.18651,1.18654,1.18554,1.18581,1.18654,1.18554,9.999999999998899,False,False,ISM Services PMI,ISM Services PMI,USD,USD,high,high,2021-07-06T14:00:00,2021-07-06T14:00:00,2021-07-06T13:57:00,2021-07-06T14:03:00,2021-07-06T13:57:00,2021-07-06T14:03:00,-1440.0,-495.0,loss,LOSS,2021-07-06 08:17:00+00:00,exit_time,L_1213,2021-07-06 08:07:00+00:00,2021-07-06 08:17:00+00:00,,,,,,,LOSS
1214,bearish,CHoCH,2021-07-06 06:15:00+00:00,2021-07-06 08:15:00+00:00,2021-07-05 14:00:00+00:00,162049,162114,162122,1.18947,1.18902,1.18554,50,Atr,1.18935,1.18947,1.18902,1.18921,1.18947,1.18902,4.500000000000615,False,False,ISM Services PMI,ISM Services PMI,USD,USD,high,high,2021-07-06T14:00:00,2021-07-06T14:00:00,2021-07-06T13:57:00,2021-07-06T14:03:00,2021-07-06T13:57:00,2021-07-06T14:03:00,-465.0,-345.0,win,WIN,2021-07-29 15:33:00+00:00,exit_time,S_1214,2021-07-29 15:28:00+00:00,2021-07-29 15:33:00+00:00,,,,,,,WIN
